#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.43155     0.43155           0
           2    0.422083    0.426816  0.00334699
           3    0.433189    0.428941  0.00282606
           4    0.423863    0.427671   0.0023877
           5    0.430479    0.428233  0.00197509
           6    0.412815    0.425663  0.00286556
           7    0.438218    0.427457   0.0029648
           8    0.426963    0.427395  0.00259484
           9    0.434879    0.428226  0.00243614
          10    0.429191    0.428323  0.00219443
          11    0.420371      0.4276  0.00211065
          12    0.423472    0.427256  0.00196259
          13    0.446201    0.428713  0.00228963
          14    0.430631     0.42885  0.00213018
          15    0.416502    0.428027  0.00214135
          16    0.429904    0.428144  0.00201072
          17    0.421425    0.427749   0.0019309
          18    0.433699     0.42808   0.0018517
          19    0.427977    0.428074  0.00175425
          20    0.429586     0.42815  0.00166817
