#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1      0.1406      0.1406           0
           2      0.1283     0.13445  0.00434871
           3    0.181206    0.150035   0.0130514
           4    0.136434    0.146635   0.0102219
           5    0.137952    0.144898  0.00832376
           6    0.127156    0.141941  0.00744321
           7    0.140842    0.141784  0.00638155
           8    0.144896    0.142173   0.0055957
           9    0.143108    0.142277  0.00497492
          10    0.120772    0.140127  0.00492032
          11    0.131258     0.13932   0.0045386
          12     0.10919     0.13681  0.00480498
          13    0.132594    0.136485  0.00444629
          14    0.120754    0.135362  0.00426832
          15    0.128578    0.134909  0.00400766
          16    0.135012    0.134916  0.00375718
          17    0.105462    0.133183  0.00391532
          18      0.1451    0.133845  0.00375336
          19    0.159496    0.135195  0.00379084
          20    0.116518    0.134261  0.00371455
