#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.090314    0.090314           0
           2    0.136744    0.113529   0.0164155
           3    0.096708    0.107922   0.0118627
           4    0.100808    0.106143  0.00902933
           5    0.116292    0.108173   0.0074481
           6    0.121342    0.110368  0.00652212
           7    0.123128    0.112191  0.00583957
           8    0.094172    0.109938  0.00552695
           9    0.126142    0.111739  0.00519782
          10    0.135966    0.114162  0.00521216
          11     0.10089    0.112955  0.00487597
          12    0.115002    0.113126  0.00447262
          13    0.117804    0.113486  0.00414302
          14    0.125084    0.114314  0.00392905
          15     0.11808    0.114565  0.00367513
          16    0.120204    0.114917  0.00346229
          17    0.107368    0.114473  0.00328698
          18    0.130038    0.115338   0.0032161
          19    0.097622    0.114406  0.00317913
          20     0.10338    0.113854   0.0030676
