#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.414065    0.414065           0
           2    0.416693    0.415379 0.000929181
           3    0.416832    0.415864  0.00073497
           4    0.417454    0.416261 0.000650003
           5    0.406568    0.414323  0.00181019
           6    0.417134    0.414791  0.00156795
           7    0.410887    0.414233  0.00143972
           8    0.411002    0.413829  0.00131521
           9    0.418462    0.414344   0.0012658
          10       0.411     0.41401  0.00118258
          11    0.409536    0.413603  0.00114288
          12    0.414172     0.41365  0.00104863
          13    0.425904    0.414593  0.00132557
          14    0.410893    0.414329  0.00125696
          15    0.436674    0.415818  0.00185674
          16    0.415668    0.415809  0.00174072
          17    0.414145    0.415711  0.00164107
          18    0.426792    0.416327  0.00166136
          19    0.424719    0.416768  0.00163159
          20     0.41406    0.416633  0.00155562
