#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.938658   -0.938658           0
           2   -0.930447   -0.934553  0.00290317
           3   -0.933039   -0.934048  0.00197879
           4   -0.928262   -0.932602   0.0019421
           5   -0.933374   -0.932756  0.00155981
           6   -0.927002   -0.931797  0.00156716
           7   -0.936791   -0.932511  0.00149688
           8   -0.934309   -0.932735  0.00132653
           9   -0.935153   -0.933004  0.00120604
          10   -0.929542   -0.932658  0.00113404
          11   -0.941302   -0.933444  0.00127443
          12   -0.934298   -0.933515  0.00117022
          13   -0.935816   -0.933692   0.0010935
          14   -0.930541   -0.933467   0.0010383
          15    -0.93371   -0.933483 0.000969208
          16   -0.933665   -0.933494 0.000908699
          17   -0.933834   -0.933514 0.000855466
          18   -0.936189   -0.933663 0.000820746
          19   -0.940848   -0.934041  0.00086028
          20    -0.94046   -0.934362 0.000875093
