#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.523254    0.523254           0
           2    0.518929    0.521092  0.00152909
           3    0.514012    0.518732  0.00217991
           4     0.51484    0.517759  0.00183926
           5    0.504974    0.515202  0.00271947
           6    0.546566    0.520429  0.00528262
           7    0.519895    0.520353  0.00452851
           8    0.522109    0.520572  0.00396776
           9     0.51061    0.519465  0.00367808
          10    0.509938    0.518513  0.00343144
          11    0.525668    0.519163  0.00318056
          12    0.543593    0.521199  0.00350706
          13    0.454255     0.51605  0.00591254
          14    0.494494     0.51451  0.00568716
          15    0.518949    0.514806  0.00531571
          16    0.515087    0.514823  0.00498351
          17    0.520062    0.515132  0.00469988
          18    0.496921     0.51412  0.00454636
          19    0.516514    0.514246  0.00430882
          20    0.512091    0.514138  0.00409473
