#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1      0.4282      0.4282           0
           2    0.412123    0.420162  0.00568403
           3    0.434125    0.424816  0.00536677
           4    0.444932    0.429845  0.00593033
           5    0.436869     0.43125  0.00490785
           6    0.425371     0.43027  0.00418653
           7    0.434031    0.430807  0.00362276
           8      0.4217    0.429669  0.00334398
           9    0.438763    0.430679  0.00312135
          10     0.43329     0.43094  0.00282012
          11    0.436269    0.431425  0.00260501
          12    0.434873    0.431712  0.00240372
          13    0.436218    0.432059  0.00224366
          14    0.424729    0.431535  0.00214362
          15    0.411626    0.430208  0.00237637
          16    0.443579    0.431044  0.00237024
          17    0.435619    0.431313  0.00224605
          18    0.440647    0.431831  0.00218031
          19    0.428974    0.431681  0.00207073
          20    0.436455     0.43192   0.0019809
