#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.494305    0.494305           0
           2    0.503062    0.498683  0.00309612
           3    0.509283    0.502217  0.00354714
           4    0.528078    0.508682  0.00619906
           5    0.503792    0.507704  0.00503581
           6    0.535026    0.512258  0.00590681
           7    0.514289    0.512548  0.00507011
           8    0.521256    0.513636   0.0045517
           9    0.491856    0.511216  0.00464493
          10    0.506729    0.510768  0.00420206
          11    0.516727    0.511309  0.00385481
          12    0.513646    0.511504  0.00353849
          13    0.462691    0.507749  0.00486651
          14    0.494448    0.506799  0.00461071
          15    0.524572    0.507984  0.00445297
          16    0.529334    0.509318  0.00437002
          17    0.511717     0.50946  0.00411523
          18    0.511696    0.509584  0.00388848
          19    0.489981    0.508552  0.00381825
          20     0.51886    0.509067  0.00366196
