#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.16        0.16           0
           2         0.2        0.18   0.0141421
           3       -0.28   0.0266667    0.125551
           4       -0.24       -0.04    0.110454
           5       -0.32      -0.096    0.101572
           6       -0.08  -0.0933333    0.084678
           7       -0.08  -0.0914286   0.0726026
           8        0.08       -0.07   0.0666146
           9        0.36  -0.0222222   0.0743993
          10        0.32       0.012   0.0744151
          11        0.28   0.0363636   0.0715273
          12       -0.08   0.0266667   0.0662207
          13           0   0.0246154   0.0611586
          14           0   0.0228571   0.0568154
          15        0.04       0.024   0.0530392
          16        0.36       0.045   0.0537209
          17        0.24   0.0564706    0.051771
          18         0.4   0.0755556   0.0522944
          19        0.24   0.0842105   0.0502532
          20        0.44       0.102   0.0507917
          21        0.28    0.110476   0.0490752
          22        0.32        0.12   0.0477597
          23        0.28    0.126957   0.0461871
          24         0.2        0.13   0.0443628
          25         0.2      0.1328   0.0426765
          26        0.36    0.141538   0.0419202
          27        0.28    0.146667   0.0406801
          28        0.08    0.144286   0.0392968
          29        0.28    0.148966   0.0382194
          30        0.32    0.154667   0.0373682
          31         0.2    0.156129   0.0361914
          32        0.28        0.16   0.0352668
          33        0.16        0.16   0.0341981
          34        0.16        0.16   0.0331923
          35        0.04    0.156571   0.0324206
          36        0.04    0.153333   0.0316813
          37        0.04     0.15027   0.0309728
          38       -0.12    0.143158   0.0309635
          39       -0.12     0.13641   0.0308961
          40       -0.12        0.13   0.0307815
          41        0.04    0.127805   0.0301089
          42        0.28    0.131429   0.0296093
          43        0.16    0.132093   0.0289281
          44        0.04        0.13   0.0283463
          45        0.04       0.128   0.0277868
          46        0.04    0.126087   0.0272486
          47       -0.04    0.122553    0.026897
          48       -0.08    0.118333   0.0266656
          49       -0.08    0.114286   0.0264268
          50       -0.04      0.1112   0.0260778
          51           0     0.10902   0.0256575
          52        0.04    0.107692   0.0251983
          53        0.04    0.106415   0.0247553
          54       -0.08    0.102963   0.0245363
          55        0.16       0.104   0.0241121
          56        0.16       0.105   0.0237023
          57        0.28     0.10807   0.0234845
          58         0.2    0.109655    0.023133
          59        0.24    0.111864   0.0228461
          60        0.24       0.114    0.022565
          61       -0.04    0.111475   0.0223358
          62        -0.2    0.106452   0.0225335
          63       -0.16    0.102222   0.0225692
          64       -0.32    0.095625   0.0231607
          65        -0.2   0.0910769   0.0232467
          66           0    0.089697   0.0229354
          67        0.04   0.0889552   0.0226051
          68        0.08   0.0888235    0.022273
          69        0.08   0.0886957   0.0219506
          70        0.04       0.088    0.021648
          71           0   0.0867606   0.0213786
          72       -0.24   0.0822222    0.021558
          73       -0.12   0.0794521   0.0214399
          74       -0.24   0.0751351   0.0215804
          75       -0.04      0.0736   0.0213472
          76       -0.16   0.0705263   0.0212864
          77       -0.16   0.0675325   0.0212195
          78       -0.28   0.0630769   0.0214101
          79        -0.4   0.0572152   0.0219268
          80        0.04       0.057   0.0216538
          81        0.32   0.0602469   0.0216285
          82         0.2   0.0619512   0.0214318
          83        0.16   0.0631325   0.0212061
          84        0.16   0.0642857    0.020985
          85        0.12   0.0649412   0.0207484
          86        0.24   0.0669767   0.0206067
          87        0.08   0.0671264   0.0203704
          88         0.2   0.0686364   0.0201948
          89         0.2   0.0701124   0.0200218
          90        0.16   0.0711111   0.0198242
          91       -0.08   0.0694505   0.0196758
          92       -0.04   0.0682609   0.0194978
          93        0.08   0.0683871   0.0192886
          94         0.2   0.0697872   0.0191341
          95        0.12   0.0703158     0.01894
          96       -0.04   0.0691667   0.0187776
          97        0.12   0.0696907   0.0185913
          98       -0.04   0.0685714   0.0184352
          99        0.12   0.0690909   0.0182564
         100           0      0.0684   0.0180869
         101        0.08   0.0685149   0.0179081
         102        0.04   0.0682353   0.0177348
         103        -0.2   0.0656311   0.0177528
         104        0.16   0.0665385   0.0176052
         105        0.04   0.0662857   0.0174394
         106        0.16   0.0671698   0.0172972
         107        0.28   0.0691589   0.0172496
         108        0.16        0.07   0.0171103
         109        0.36   0.0726606    0.017159
         110        0.52   0.0767273   0.0174783
         111        0.32   0.0789189   0.0174577
         112        0.56   0.0832143   0.0178224
         113        0.56   0.0874336   0.0181572
         114         0.6   0.0919298   0.0185463
         115        0.72   0.0973913   0.0191723
         116        0.56    0.101379   0.0194174
         117        0.52    0.104957   0.0195783
         118        0.52    0.108475   0.0197258
         119        0.24     0.10958    0.019591
         120        0.24    0.110667   0.0194578
         121        0.28    0.112066   0.0193473
         122        0.24    0.113115   0.0192171
         123       -0.04     0.11187   0.0191011
         124       -0.32    0.108387    0.019262
         125       -0.12     0.10656   0.0191944
         126       -0.08    0.105079   0.0190991
         127        0.16    0.105512   0.0189536
         128       -0.04    0.104375   0.0188395
         129       -0.08    0.102946   0.0187476
         130       -0.36   0.0993846   0.0189386
         131       -0.36   0.0958779    0.019116
         132       -0.12   0.0942424    0.019041
         133       -0.08   0.0929323   0.0189428
         134         0.2   0.0937313   0.0188183
         135        0.16   0.0942222   0.0186853
         136        0.24   0.0952941   0.0185786
         137        0.28   0.0966423   0.0184919
         138        0.24   0.0976812    0.018387
         139        0.32   0.0992806   0.0183242
         140        0.12   0.0994286   0.0181939
         141        0.16   0.0998582   0.0180699
         142        0.08   0.0997183   0.0179432
         143        0.12   0.0998601   0.0178183
         144           0   0.0991667   0.0177081
         145       -0.08    0.097931    0.017629
         146       -0.12   0.0964384   0.0175713
         147           0   0.0957823    0.017464
         148           0   0.0951351    0.017358
         149        -0.2   0.0931544   0.0173542
         150       -0.08       0.092   0.0172768
         151        -0.2   0.0900662   0.0172703
         152       -0.04   0.0892105   0.0171779
         153       -0.08   0.0881046   0.0171012
         154        0.12   0.0883117   0.0169914
         155           0   0.0877419   0.0168913
         156        0.04   0.0874359   0.0167858
         157           0    0.086879   0.0166881
         158       -0.32   0.0843038     0.01678
         159       -0.36   0.0815094   0.0169055
         160        -0.2     0.07975   0.0168912
         161        -0.2   0.0780124   0.0168754
         162       -0.36   0.0753086   0.0169865
         163        -0.2   0.0736196    0.016966
         164       -0.08   0.0726829   0.0168884
         165        0.04   0.0724848   0.0167872
         166           0   0.0720482   0.0166918
         167           0   0.0716168   0.0165974
         168       -0.16   0.0702381   0.0165557
         169       -0.04   0.0695858   0.0164706
         170       -0.12   0.0684706   0.0164115
         171        0.08    0.068538   0.0163156
         172        0.04   0.0683721   0.0162216
         173       -0.12   0.0672832   0.0161643
         174       -0.12   0.0662069   0.0161072
         175        -0.2   0.0646857   0.0160869
         176        -0.2   0.0631818   0.0160656
         177       -0.24   0.0614689   0.0160659
         178       -0.32   0.0593258   0.0161179
         179       -0.04   0.0587709   0.0160374
         180       -0.24   0.0571111    0.016034
         181       -0.12   0.0561326   0.0159753
         182       -0.32   0.0540659   0.0160206
         183       -0.28   0.0522404   0.0160367
         184       -0.52   0.0491304   0.0162483
         185       -0.44   0.0464865   0.0163742
         186       -0.32   0.0445161   0.0164043
         187       -0.12   0.0436364   0.0163401
         188        0.04    0.043617   0.0162532
         189        0.08   0.0438095   0.0161684
         190       -0.04   0.0433684   0.0160893
         191        0.04   0.0433508   0.0160051
         192       -0.04   0.0429167   0.0159276
         193       -0.04    0.042487   0.0158509
         194        -0.2   0.0412371   0.0158184
         195        -0.2        0.04   0.0157855
         196       -0.16   0.0389796    0.015738
         197       -0.08   0.0383756   0.0156696
         198       -0.04   0.0379798   0.0155955
         199       -0.04   0.0375879   0.0155221
         200           0      0.0374   0.0154456
         201       -0.12   0.0366169   0.0153886
         202       -0.12   0.0358416   0.0153319
         203       -0.12   0.0350739   0.0152756
         204       -0.24   0.0337255   0.0152601
         205       -0.08   0.0331707   0.0151958
         206       -0.12   0.0324272   0.0151402
         207       -0.08   0.0318841   0.0150768
         208       -0.04   0.0315385   0.0150082
         209       -0.24   0.0302392   0.0149926
