#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.44       -0.44           0
           2       -0.36        -0.4   0.0282843
           3       -0.52       -0.44   0.0377124
           4       -0.52       -0.46   0.0331662
           5       -0.36       -0.44       0.032
           6       -0.52   -0.453333   0.0293131
           7       -0.44   -0.451429   0.0251873
           8       -0.68       -0.48    0.034641
           9       -0.68   -0.502222   0.0372439
          10       -0.68       -0.52   0.0375233
          11       -0.52       -0.52   0.0341121
          12       -0.44   -0.513333   0.0319142
          13       -0.52   -0.513846   0.0294634
          14       -0.52   -0.514286   0.0273622
          15       -0.52   -0.514667   0.0255407
          16       -0.52      -0.515   0.0239466
          17       -0.52   -0.515294   0.0225397
          18       -0.52   -0.515556    0.021289
          19       -0.36   -0.507368   0.0216858
          20       -0.68      -0.516   0.0222531
          21       -0.52    -0.51619   0.0211942
          22       -0.52   -0.516364   0.0202316
          23       -0.52   -0.516522   0.0193526
          24        -0.6       -0.52   0.0188562
          25       -0.44     -0.5168   0.0183715
          26       -0.36   -0.510769   0.0186284
          27        -0.2   -0.499259   0.0211982
          28       -0.36   -0.494286   0.0210164
          29       -0.12   -0.481379   0.0239288
          30       -0.44       -0.48   0.0231709
          31       -0.52    -0.48129   0.0224593
          32       -0.76       -0.49   0.0233854
          33        -0.6   -0.493333    0.022913
          34        -0.6   -0.496471   0.0224529
          35       -0.52   -0.497143   0.0218214
          36        -0.6        -0.5   0.0214015
          37       -0.52   -0.500541   0.0208299
          38        -0.6   -0.503158   0.0204455
          39       -0.52    -0.50359   0.0199259
          40       -0.36        -0.5   0.0197484
          41        -0.6   -0.502439   0.0194168
          42        -0.6   -0.504762   0.0190929
          43       -0.52   -0.505116   0.0186522
          44       -0.36   -0.501818   0.0185176
          45       -0.52   -0.502222   0.0181105
          46        -0.6   -0.504348   0.0178411
          47       -0.52   -0.504681   0.0174646
          48       -0.52      -0.505   0.0171036
          49       -0.36   -0.502041   0.0170087
          50       -0.52     -0.5024   0.0166723
          51       -0.44   -0.501176   0.0163902
          52       -0.52   -0.501538    0.016079
          53       -0.52   -0.501887   0.0157794
          54        -0.6   -0.503704   0.0155914
          55       -0.44   -0.502545   0.0153509
          56       -0.28   -0.498571   0.0155827
          57       -0.36    -0.49614   0.0154978
          58       -0.52   -0.496552   0.0152361
          59       -0.36   -0.494237   0.0151526
          60        -0.6      -0.496   0.0150022
          61       -0.36    -0.49377    0.014921
          62       -0.52   -0.494194   0.0146864
          63       -0.28   -0.490794   0.0148416
          64       -0.28     -0.4875   0.0149707
          65       -0.52      -0.488   0.0147487
          66       -0.52   -0.488485   0.0145332
          67       -0.44   -0.487761   0.0143343
          68       -0.52   -0.488235   0.0141313
          69       -0.52   -0.488696    0.013934
          70        -0.6   -0.490286   0.0138254
          71       -0.68   -0.492958   0.0138865
          72       -0.52   -0.493333   0.0136987
          73        -0.6   -0.494795   0.0135888
          74       -0.52   -0.495135   0.0134094
          75       -0.52   -0.495467   0.0132347
          76        -0.6   -0.496842   0.0131318
          77       -0.52   -0.497143   0.0129647
          78       -0.68   -0.499487   0.0130087
          79        -0.6   -0.500759   0.0129061
          80       -0.44        -0.5   0.0127671
          81        -0.6   -0.501235   0.0126691
          82        -0.6   -0.502439   0.0125717
          83       -0.52   -0.502651    0.012422
          84       -0.52   -0.502857   0.0122758
          85       -0.36   -0.501176   0.0122459
          86       -0.52   -0.501395   0.0121055
          87       -0.52   -0.501609   0.0119682
          88       -0.44   -0.500909   0.0118527
          89       -0.36   -0.499326   0.0118248
          90        -0.6   -0.500444   0.0117462
          91       -0.52   -0.500659   0.0116191
          92       -0.52    -0.50087   0.0114947
          93       -0.52   -0.501075   0.0113729
          94       -0.44   -0.500426   0.0112705
          95        -0.6   -0.501474   0.0112005
          96        -0.6     -0.5025   0.0111307
          97        -0.6   -0.503505   0.0110613
          98       -0.44   -0.502857   0.0109674
          99       -0.36   -0.501414   0.0109511
         100       -0.52     -0.5016   0.0108432
         101        -0.6   -0.502574   0.0107795
         102        -0.6   -0.503529    0.010716
         103       -0.52   -0.503689   0.0106132
         104       -0.52   -0.503846   0.0105123
         105       -0.52      -0.504   0.0104133
         106        -0.6   -0.504906   0.0103544
         107        -0.6   -0.505794   0.0102957
         108        -0.6   -0.506667   0.0102372
         109       -0.44   -0.506055   0.0101616
         110       -0.52   -0.506182     0.01007
         111       -0.28   -0.504144   0.0101833
         112       -0.44   -0.503571   0.0101085
         113       -0.52   -0.503717   0.0100201
         114       -0.68   -0.505263   0.0100508
         115        -0.6   -0.506087  0.00999712
         116       -0.52   -0.506207  0.00991166
         117       -0.28   -0.504274   0.0100137
         118       -0.68   -0.505763    0.010039
         119        -0.6   -0.506555  0.00998582
         120       -0.44      -0.506    0.009918
         121       -0.36   -0.504793  0.00990916
         122       -0.44   -0.504262  0.00984216
         123       -0.44    -0.50374  0.00977599
         124       -0.36   -0.502581  0.00976564
         125       -0.52    -0.50272  0.00968851
         126        -0.2   -0.500317  0.00990503
         127       -0.28   -0.498583  0.00997779
         128       -0.52    -0.49875  0.00990125
         129       -0.36   -0.497674  0.00988274
         130        -0.6   -0.498462  0.00983801
         131       -0.36   -0.497405  0.00981953
         132       -0.44    -0.49697  0.00975476
         133       -0.44   -0.496541  0.00969082
         134        -0.6   -0.497313  0.00964921
         135       -0.36   -0.496296  0.00963119
         136       -0.52   -0.496471  0.00956195
         137        -0.6   -0.497226  0.00952197
