#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.56695     2.56695           0
           2     2.61001     2.58848   0.0152235
           3     2.54651     2.57449   0.0152808
           4     2.57372      2.5743   0.0114618
           5     2.60023     2.57948   0.0102764
           6     2.59141     2.58147  0.00875363
           7     2.57017     2.57986  0.00765053
           8     2.60799     2.58337  0.00745879
           9     2.63142     2.58871  0.00832439
          10     2.66758      2.5966   0.0105882
          11     2.62237     2.59894  0.00988143
          12     2.55402      2.5952  0.00974139
          13     2.63348     2.59814  0.00942665
          14     2.56836     2.59601  0.00899018
          15     2.58973      2.5956  0.00840058
          16     2.58909     2.59519  0.00788539
          17     2.61396     2.59629  0.00749844
          18     2.56383     2.59449   0.0072955
          19     2.60591     2.59509  0.00693622
          20     2.57853     2.59426  0.00663866
