#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.891812   -0.891812           0
           2   -0.883604   -0.887708  0.00290197
           3   -0.883064    -0.88616  0.00231093
           4    -0.89074   -0.887305  0.00199681
           5   -0.890688   -0.887982  0.00170823
           6   -0.889888   -0.888299  0.00145278
           7   -0.884076   -0.887696  0.00136478
           8   -0.886796   -0.887584  0.00119881
           9   -0.884736   -0.887267  0.00110657
          10   -0.885996    -0.88714  0.00100319
          11   -0.890276   -0.887425 0.000951638
          12   -0.896856   -0.888211  0.00115202
          13    -0.88206   -0.887738  0.00115649
          14   -0.888852   -0.887817  0.00107662
          15   -0.887496   -0.887796  0.00100506
          16   -0.890268   -0.887951 0.000954045
          17   -0.892512   -0.888219 0.000934897
          18   -0.885112   -0.888046  0.00089875
          19    -0.88696   -0.887989 0.000853263
          20   -0.890456   -0.888112 0.000819467
