#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.258319    0.258319           0
           2    0.261029    0.259674 0.000958126
           3    0.261265    0.260204 0.000771747
           4    0.265396    0.261502   0.0012644
           5    0.257907    0.260783  0.00119863
           6    0.259914    0.260638  0.00100758
           7     0.26003    0.260551 0.000867384
           8    0.259662     0.26044 0.000766055
           9    0.259998    0.260391 0.000682512
          10    0.255858    0.259938 0.000749858
          11    0.259226    0.259873 0.000684475
          12    0.258876     0.25979  0.00063246
          13    0.259918      0.2598 0.000583885
          14     0.26164    0.259931  0.00055678
          15    0.257786    0.259788 0.000537712
          16    0.260048    0.259804  0.00050435
          17    0.260088    0.259821 0.000474957
          18      0.2625     0.25997 0.000471318
          19    0.256146    0.259769 0.000487596
          20     0.26007    0.259784 0.000463448
