#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.032086    0.032086           0
           2    0.034216    0.033151 0.000753069
           3    0.048192   0.0381647  0.00412431
           4    0.044758    0.039813  0.00340674
           5    0.041656   0.0401816  0.00274526
           6    0.035426    0.039389  0.00239941
           7     0.03733   0.0390949  0.00207458
           8    0.045108   0.0398465  0.00194667
           9    0.045386    0.040462  0.00182509
          10    0.034432    0.039859  0.00173934
          11    0.050014   0.0407822  0.00180971
          12    0.041882   0.0408738  0.00166122
          13     0.04541   0.0412228  0.00156965
          14     0.04042   0.0411654  0.00145858
          15    0.036286   0.0408401  0.00139714
          16    0.029836   0.0401524  0.00146938
          17    0.026154   0.0393289  0.00159709
          18    0.046766   0.0397421  0.00156089
          19     0.04584   0.0400631  0.00151138
          20    0.037124   0.0399161  0.00144293
