#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.426022    0.426022           0
           2    0.413682    0.419852  0.00436308
           3    0.411451    0.417052   0.0036998
           4    0.432704    0.420965  0.00438001
           5       0.415    0.419772  0.00366286
           6    0.437121    0.422663  0.00403535
           7    0.425103    0.423012  0.00347389
           8    0.411183    0.421533  0.00333954
           9    0.430069    0.422482  0.00310023
          10    0.435329    0.423766  0.00304477
          11    0.429624    0.424299  0.00281416
          12    0.432299    0.424966  0.00265744
          13    0.439514    0.426085  0.00267831
          14    0.426539    0.426117  0.00248719
          15    0.427944    0.426239  0.00232436
          16    0.413462     0.42544   0.0023122
          17    0.418327    0.425022  0.00221372
          18    0.430906    0.425349  0.00211474
          19     0.41712    0.424916  0.00204731
          20    0.430572    0.425199  0.00196438
