#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.002664    0.002664           0
           2   -0.034406   -0.015871   0.0131062
           3    0.008514 -0.00774267   0.0109722
           4    0.009472   -0.003439  0.00903386
           5    0.007568  -0.0012376  0.00749051
           6    0.018328  0.00202333  0.00691557
           7   -0.000544  0.00165657  0.00593735
           8    0.014956    0.003319  0.00542292
           9   -0.053978 -0.00304733  0.00769824
          10     -0.0046  -0.0032026  0.00692998
          11   -0.025686 -0.00524655  0.00659452
          12    0.001778 -0.00466117   0.0060709
          13    0.022918 -0.00253969  0.00596307
          14      0.0169 -0.00115114  0.00569651
          15    0.010976-0.000342667  0.00537381
          16    -0.01734   -0.001405  0.00514188
          17    0.020974-8.85882e-05  0.00500509
          18   -0.016254-0.000986667  0.00480693
          19   -0.010094   -0.001466  0.00457777
          20    0.008946  -0.0009454  0.00437838
