#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.776368   -0.776368           0
           2   -0.773728   -0.775048 0.000933381
           3   -0.770868   -0.773655  0.00129671
           4   -0.773732   -0.773674 0.000972675
           5   -0.774504    -0.77384 0.000792179
           6    -0.77416   -0.773893 0.000661942
           7   -0.775308   -0.774095 0.000597433
           8   -0.775008   -0.774209 0.000533533
           9   -0.771788    -0.77394 0.000537831
          10   -0.776228   -0.774169  0.00053047
          11   -0.775964   -0.774332 0.000506718
          12      -0.773   -0.774221   0.0004765
          13    -0.77318   -0.774141 0.000446529
          14   -0.774208   -0.774146 0.000414659
          15   -0.772576   -0.774041 0.000400007
          16   -0.774376   -0.774062 0.000375553
          17   -0.774716   -0.774101 0.000355425
          18   -0.771524   -0.773958 0.000363365
          19   -0.774964   -0.774011  0.00034808
          20   -0.778284   -0.774224 0.000390794
