#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     22.4425     22.4425           0
           2     21.8166     22.1295    0.221268
           3     20.0507     21.4366    0.584697
           4       20.92     21.3074    0.452561
           5      21.529     21.3518    0.364211
           6     21.0131     21.2953    0.307851
           7     19.0085     20.9686    0.401383
           8     22.5677     21.1685    0.397879
           9     22.1246     21.2747    0.367579
          10     22.9002     21.4373    0.364996
          11      22.048     21.4928     0.33601
          12     20.4777     21.4082    0.318479
          13     23.0133     21.5317    0.317011
          14     23.9916     21.7074    0.339588
          15     21.9409      21.723    0.317306
          16     23.2946     21.8212    0.312308
          17     23.0088      21.891    0.301649
          18     22.4964     21.9247     0.28676
          19     22.4405     21.9518    0.272949
          20     23.4563      22.027    0.269468
