#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     12.0067     12.0067           0
           2     12.0139     12.0103  0.00252861
           3     12.0239     12.0148  0.00408354
           4     11.8597     11.9761   0.0337257
           5     11.6125     11.9033   0.0704018
           6     11.9232     11.9067   0.0587462
           7     11.7887     11.8898   0.0527157
           8     11.9933     11.9028   0.0476879
           9     11.8989     11.9023   0.0423912
          10     11.3798     11.8501   0.0625555
          11     11.9365     11.8579   0.0573603
          12     11.9858     11.8686   0.0535605
          13     11.8266     11.8654   0.0495375
          14     11.8073     11.8612   0.0461722
          15     11.4627     11.8346   0.0501592
          16     11.9431     11.8414   0.0474797
          17     11.8436     11.8415    0.044687
          18     11.7508     11.8365    0.042488
          19     11.4468      11.816   0.0449302
          20     12.0629     11.8283   0.0443473
