#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.813988   -0.813988           0
           2   -0.813791   -0.813889 6.96189e-05
           3   -0.813216   -0.813665  0.00018906
           4   -0.812992   -0.813497  0.00020326
           5   -0.811825   -0.813162 0.000340358
           6   -0.812448   -0.813043 0.000303734
           7   -0.811877   -0.812877 0.000302632
           8   -0.813829   -0.812996 0.000287253
           9    -0.81315   -0.813013 0.000255848
          10    -0.81166   -0.812878 0.000263587
          11   -0.813997   -0.812979 0.000258537
          12   -0.812917   -0.812974 0.000237044
          13   -0.813026   -0.812978 0.000218844
          14   -0.813065   -0.812984   0.0002033
          15   -0.811856   -0.812909 0.000203183
          16   -0.814781   -0.813026 0.000221615
          17   -0.813428    -0.81305 0.000209834
          18   -0.812842   -0.813038 0.000198493
          19    -0.81182   -0.812974 0.000198134
          20   -0.814786   -0.813065  0.00020791
