#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.20985     0.20985           0
           2    0.207303    0.208576 0.000900368
           3     0.21309    0.210081  0.00136725
           4    0.210834    0.210269  0.00103832
           5    0.209101    0.210035 0.000856518
           6    0.206514    0.209449 0.000892503
           7    0.210304    0.209571 0.000773331
           8    0.207588    0.209323 0.000715263
           9    0.206458    0.209005 0.000703057
          10    0.209903    0.209095 0.000638466
          11    0.208784    0.209066 0.000581045
          12    0.209855    0.209132 0.000536331
          13    0.212586    0.209398 0.000556997
          14    0.211773    0.209567 0.000542427
          15    0.205571    0.209301 0.000567937
          16    0.209705    0.209326 0.000533002
          17    0.210062    0.209369 0.000503403
          18    0.207513    0.209266 0.000485883
          19    0.205493    0.209068 0.000499247
          20    0.207717       0.209  0.00047883
