#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.476173   -0.476173           0
           2   -0.476597   -0.476385 0.000149935
           3   -0.476737   -0.476502 0.000138499
           4   -0.477949   -0.476864 0.000330029
           5   -0.476083   -0.476708 0.000298726
           6   -0.475887   -0.476571 0.000278463
           7   -0.479247   -0.476953  0.00042685
           8   -0.478629   -0.477163 0.000421787
           9   -0.475729   -0.477003 0.000403903
          10   -0.475737   -0.476877 0.000382846
          11   -0.478604   -0.477034 0.000378893
          12   -0.476573   -0.476995 0.000349256
          13   -0.477254   -0.477015 0.000322958
          14   -0.477541   -0.477053 0.000302067
          15   -0.475705   -0.476963 0.000294989
          16   -0.477372   -0.476989 0.000277656
          17    -0.47675   -0.476975 0.000261678
          18   -0.477392   -0.476998 0.000248165
          19   -0.477168   -0.477007 0.000235265
          20   -0.477153   -0.477014 0.000223615
