#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.483501   -0.483501           0
           2   -0.482992   -0.483246 0.000179741
           3   -0.483159   -0.483217 0.000122155
           4   -0.483634   -0.483322 0.000128576
           5   -0.483512    -0.48336  0.00010834
           6   -0.483164   -0.483327 9.50554e-05
           7   -0.483623   -0.483369 9.03747e-05
           8   -0.483503   -0.483386  8.0618e-05
           9   -0.483108   -0.483355 7.73377e-05
          10   -0.483863   -0.483406 8.46716e-05
          11   -0.483431   -0.483408 7.70048e-05
          12   -0.482989   -0.483373  7.8124e-05
          13   -0.484495    -0.48346 0.000109904
          14   -0.483634   -0.483472  0.00010276
          15   -0.482519   -0.483409 0.000113872
          16     -0.4836   -0.483421 0.000107383
          17   -0.483591   -0.483431 0.000101535
          18   -0.483581   -0.483439 9.62376e-05
          19   -0.483532   -0.483444 9.12965e-05
          20   -0.484854   -0.483514 0.000110651
