#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.19198     2.19198           0
           2     2.16388     2.17793  0.00993379
           3     2.19835     2.18474  0.00864421
           4     2.17884     2.18326  0.00660783
           5     2.17456     2.18152  0.00551062
           6     2.16147     2.17818  0.00551355
           7     2.21416     2.18332  0.00670679
           8     2.12488     2.17601  0.00900697
           9     2.15856     2.17407   0.0082124
          10     2.19354     2.17602  0.00761827
          11     2.19153     2.17743  0.00705496
          12     2.17981     2.17763  0.00646983
          13     2.18355     2.17808  0.00598817
          14     2.18653     2.17869  0.00559077
          15     2.15795     2.17731  0.00538625
          16     2.14987     2.17559  0.00531552
          17     2.20857     2.17753  0.00534504
          18     2.19931     2.17874  0.00518323
          19     2.17842     2.17872  0.00491046
          20     2.19473     2.17952  0.00472973
