#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.066354    0.066354           0
           2     0.06102    0.063687  0.00188585
           3    0.060722   0.0626987  0.00149394
           4    0.071144     0.06481  0.00214446
           5    0.048364   0.0615208  0.00340562
           6    0.059694   0.0612163  0.00285159
           7     0.06948   0.0623969  0.00267746
           8    0.070796   0.0634467  0.00254029
           9     0.08604   0.0659571  0.00327115
          10     0.06544   0.0659054  0.00294444
          11    0.076306   0.0668509   0.0028245
          12    0.059098   0.0662048  0.00266199
          13    0.050472   0.0649946  0.00271844
          14    0.071694   0.0654731  0.00256604
          15    0.061394   0.0652012  0.00240933
          16     0.06808   0.0653811  0.00226546
          17     0.06434   0.0653199  0.00213302
          18    0.067152   0.0654217  0.00201695
          19    0.063974   0.0653455  0.00191223
          20     0.06971   0.0655637  0.00182903
