#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.005066    0.005066           0
           2   -0.003044    0.001011  0.00286732
           3    -0.00075    0.000424  0.00197072
           4    0.000138   0.0003525  0.00147933
           5     -0.0035   -0.000418   0.0013695
           6    0.002618     8.8e-05  0.00123118
           7   -0.000694-2.37143e-05  0.00106036
           8     0.00027     1.3e-05 0.000928447
           9   -0.001586-0.000164667 0.000842114
          10    0.002742    0.000126 0.000806508
          11   -0.008476   -0.000656   0.0010457
          12   -0.002926-0.000845167 0.000975522
          13    0.000764-0.000721385 0.000908301
          14   -0.005612 -0.00107071 0.000908117
          15   -0.002098  -0.0011392 0.000850154
          16    0.003376   -0.000857 0.000842556
          17    0.006612-0.000417647 0.000900286
          18   -0.002048-0.000508222 0.000854814
          19   -0.004754-0.000731684 0.000838524
          20   -0.000958   -0.000743 0.000796674
