#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00434    -0.00434           0
           2   -0.001214   -0.002777  0.00110521
           3    0.008158    0.000868  0.00306598
           4     0.00526    0.001966  0.00248834
           5   -0.000904    0.001392  0.00205581
           6   -0.005088    0.000312  0.00197661
           7   -0.004874-0.000428857  0.00182781
           8    0.003458     5.7e-05  0.00166265
           9    0.006302 0.000750889  0.00161623
          10   -0.005142   0.0001616  0.00155834
          11    0.009622  0.00102164  0.00163688
          12     0.00133  0.00104733  0.00150068
          13    0.004856  0.00134031  0.00141355
          14   -0.001414  0.00114357   0.0013262
          15   -0.006794   0.0006144  0.00133921
          16   -0.010374 -7.2375e-05  0.00142073
          17   -0.011602-0.000750588  0.00149027
          18     0.00549-0.000403889  0.00144725
          19    0.008422 6.06316e-05   0.0014437
          20     -0.0005    3.26e-05  0.00137179
