#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.274499    0.274499           0
           2    0.275588    0.275044  0.00038485
           3    0.279867    0.276651  0.00133749
           4     0.28377    0.278431  0.00183891
           5    0.279947    0.278734  0.00149592
           6     0.27622    0.278315  0.00130396
           7     0.27781    0.278243  0.00111968
           8    0.276423    0.278016  0.00100258
           9    0.278127    0.278028 0.000891258
          10    0.273268    0.277552 0.000920494
          11    0.278354    0.277625 0.000839697
          12    0.275499    0.277448 0.000788195
          13     0.27589    0.277328 0.000736622
          14    0.274904    0.277155  0.00070406
          15    0.271563    0.276782 0.000749347
          16    0.281577    0.277082 0.000760092
          17    0.273341    0.276862 0.000746552
          18    0.275856    0.276806 0.000707165
          19    0.272022    0.276554 0.000713366
          20    0.278105    0.276631 0.000681903
