#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00482    -0.00482           0
           2   -0.000378   -0.002599  0.00157048
           3    0.009072  0.00129133  0.00334455
           4    0.007436   0.0028275  0.00283936
           5   -0.003596   0.0015428  0.00254559
           6   -0.007094 0.000103333  0.00249534
           7   -0.005302-0.000668857  0.00225518
           8    0.003294  -0.0001735  0.00202696
           9     0.01044  0.00100578  0.00211718
          10   -0.004438   0.0004614  0.00197421
          11    0.008466  0.00118909  0.00192418
          12    -0.00169 0.000949167  0.00177872
          13    0.003604  0.00115338  0.00165358
          14   -0.001998 0.000928286  0.00155071
          15   -0.008098 0.000326533  0.00155972
          16   -0.011534 -0.00041475   0.0016289
          17   -0.016468 -0.00135906  0.00178594
          18    0.009012-0.000782889  0.00177724
          19    0.008158-0.000312316  0.00174489
          20    0.003738  -0.0001098  0.00166935
