#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.62842     0.62842           0
           2    0.659302    0.643861   0.0109184
           3    0.665534    0.651085  0.00936895
           4     0.59094    0.636049   0.0147967
           5    0.613222    0.631484   0.0125219
           6     0.53577    0.615531   0.0179151
           7     0.73649    0.632811   0.0221751
           8    0.617268    0.630868   0.0194882
           9    0.704398    0.639038   0.0189582
          10     0.53614    0.628748   0.0196575
          11    0.631306    0.628981   0.0178718
          12    0.610952    0.627479   0.0164455
          13    0.622042     0.62706   0.0151858
          14    0.594482    0.624733   0.0142783
          15     0.66824    0.627634   0.0136178
          16    0.541662     0.62226    0.013786
          17    0.626306    0.622498   0.0129772
          18      0.5923    0.620821   0.0123642
          19    0.658636    0.622811   0.0118725
          20    0.671382     0.62524   0.0115246
