#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.533444    0.533444           0
           2     0.49355    0.513497   0.0141047
           3    0.504417    0.510471  0.00972245
           4    0.519644    0.512764  0.00755748
           5    0.503163    0.510844  0.00628519
           6    0.530046    0.514044  0.00599733
           7    0.485799    0.510009  0.00635461
           8    0.524906    0.511871  0.00582675
           9    0.520277    0.512805  0.00525365
          10    0.513148    0.512839  0.00472839
          11     0.48956    0.510723  0.00474858
          12    0.531701    0.512471  0.00466357
          13    0.476649    0.509716  0.00505376
          14    0.497313     0.50883  0.00476979
          15    0.506613    0.508682   0.0044541
          16    0.511319    0.508847  0.00417876
          17     0.52828     0.50999  0.00408631
          18    0.477969    0.508211  0.00422884
          19      0.5016    0.507863  0.00402056
          20     0.49605    0.507272  0.00386267
