#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.288628    0.288628           0
           2    0.290009    0.289318 0.000488044
           3    0.294677    0.291105   0.0014943
           4    0.298628    0.292986  0.00197722
           5    0.292222    0.292833  0.00158766
           6    0.290023    0.292365   0.0013904
           7    0.291138    0.292189  0.00120276
           8     0.28959    0.291864  0.00109542
           9    0.294734    0.292183  0.00101907
          10    0.288202    0.291785 0.000991877
          11    0.296898     0.29225  0.00100474
          12    0.296789    0.292628  0.00098964
          13    0.295012    0.292812 0.000930342
          14    0.290546     0.29265 0.000877848
          15    0.286956     0.29227 0.000897643
          16    0.293498    0.292347 0.000844812
          17    0.287893    0.292085  0.00083475
          18    0.291835    0.292071  0.00078849
          19      0.2841    0.291652 0.000851314
          20    0.292127    0.291675  0.00080908
