#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.576426   -0.576426           0
           2   -0.579868   -0.578147  0.00121706
           3   -0.578241   -0.578178 0.000811772
           4   -0.578272   -0.578202 0.000609166
           5   -0.576651   -0.577892 0.000560733
           6   -0.578766   -0.578037 0.000485854
           7   -0.580282   -0.578358 0.000511469
           8   -0.578681   -0.578398 0.000449126
           9    -0.57661     -0.5782 0.000440982
          10   -0.576739   -0.578054 0.000420398
          11   -0.580858   -0.578309 0.000452953
          12   -0.578895   -0.578358 0.000417838
          13   -0.579211   -0.578423 0.000390824
          14   -0.578395   -0.578421 0.000362913
          15   -0.575383   -0.578219 0.000391167
          16   -0.579825   -0.578319 0.000379391
          17   -0.580807   -0.578465 0.000384256
          18   -0.579028   -0.578497 0.000364176
          19   -0.577626   -0.578451 0.000347882
          20    -0.57993   -0.578525 0.000338259
