#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.426419    0.426419           0
           2    0.407705    0.417062  0.00661649
           3    0.418338    0.417487  0.00442464
           4    0.418506    0.417742   0.0033258
           5    0.412897    0.416773  0.00279826
           6    0.397775    0.413607  0.00371377
           7    0.417392    0.414147  0.00322237
           8    0.421453    0.415061  0.00294615
           9    0.425702    0.416243  0.00284617
          10    0.411234    0.415742  0.00260526
          11    0.407569    0.414999   0.0024721
          12    0.404376    0.414114   0.0024194
          13     0.42614    0.415039  0.00240367
          14    0.412192    0.414836  0.00224057
          15    0.405087    0.414186  0.00218341
          16    0.407004    0.413737  0.00209258
          17    0.408881    0.413451  0.00198888
          18     0.41403    0.413483  0.00187865
          19    0.402804    0.412921  0.00186196
          20    0.415201    0.413035  0.00177235
