#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.009318   -0.009318           0
           2   -0.001586   -0.005452  0.00273367
           3    0.007406   -0.001166  0.00394561
           4    0.008746    0.001312  0.00365545
           5     0.00338   0.0017256  0.00294766
           6    -0.00395 0.000779667  0.00260374
           7   -0.003554 0.000160571  0.00230421
           8     0.00641  0.00094175  0.00214452
           9    0.005618  0.00146133  0.00196817
          10    -0.00668   0.0006472  0.00193242
          11    0.010746  0.00156527  0.00196275
          12     0.00169  0.00157567  0.00179921
          13   -0.000446  0.00142015  0.00166752
          14   -0.001744  0.00119414  0.00156365
          15   -0.004984 0.000782267  0.00151268
          16   -0.005796 0.000371125  0.00147295
          17   -0.009866-0.000231059  0.00150438
          18    0.001746-0.000121222   0.0014248
          19    0.005684 0.000184316  0.00138219
          20   -0.001114   0.0001194   0.0013146
