#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     6.89269     6.89269           0
           2     6.42439     6.65854    0.165567
           3     7.34445     6.88718    0.216872
           4      6.5918     6.81333    0.174774
           5     6.43863     6.73839    0.155056
           6     6.81942      6.7519      0.1298
           7     7.18198     6.81334    0.124955
           8      6.7104     6.80047    0.109996
           9     6.89121     6.81055   0.0982354
          10     6.38019     6.76752   0.0973834
          11      6.7386     6.76489   0.0885659
          12     6.41961     6.73611   0.0857319
          13     6.81377     6.74209   0.0793449
          14     6.66601     6.73665   0.0738633
          15     6.47401     6.71914   0.0709841
          16     6.63256     6.71373   0.0667535
          17     6.53267     6.70308   0.0636708
          18     7.12679     6.72662   0.0643379
          19     6.84538     6.73287   0.0612546
          20     6.92623     6.74254   0.0589499
