#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.42278     0.42278           0
           2    0.417988    0.420384  0.00169446
           3    0.419127    0.419965  0.00118031
           4    0.439271    0.424792  0.00427265
           5    0.418564    0.423546   0.0035951
           6    0.424816    0.423758  0.00300214
           7     0.42999    0.424648  0.00270208
           8    0.416087    0.423578   0.0025675
           9     0.43079    0.424379  0.00240403
          10    0.430004    0.424942  0.00222846
          11    0.415603    0.424093  0.00218158
          12    0.422785    0.423984  0.00200251
          13    0.427808    0.424278  0.00186995
          14    0.421776    0.424099   0.0017449
          15    0.428272    0.424377  0.00165059
          16    0.407406    0.423317  0.00185725
          17     0.42626     0.42349  0.00175605
          18    0.428017    0.423741   0.0016764
          19    0.419304    0.423508  0.00160435
          20    0.432739    0.423969  0.00158914
