#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.420826    0.420826           0
           2    0.408877    0.414852  0.00422467
           3    0.383476    0.404393  0.00899171
           4    0.431897    0.411269   0.0089965
           5    0.427003    0.414416  0.00772799
           6    0.412286    0.414061  0.00644814
           7    0.406007     0.41291   0.0056287
           8    0.433329    0.415463  0.00547328
           9    0.436319     0.41778  0.00533319
          10    0.411316    0.417134  0.00483888
          11    0.417337    0.417152  0.00439902
          12    0.438092    0.418897  0.00436483
          13    0.417511    0.418791  0.00403038
          14    0.412945    0.418373  0.00376406
          15     0.40808    0.417687  0.00357512
          16    0.410805    0.417257  0.00337745
          17    0.447871    0.419058  0.00362723
          18    0.481006    0.422499  0.00478769
          19    0.433848    0.423096  0.00457282
          20    0.457767     0.42483   0.0046612
