#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.927872   -0.927872           0
           2   -0.930744   -0.929308  0.00101541
           3   -0.922652   -0.927089  0.00193388
           4    -0.92176   -0.925757  0.00185338
           5    -0.93228   -0.927062   0.0018868
           6   -0.925764   -0.926845  0.00158468
           7   -0.925788   -0.926694  0.00136547
           8   -0.933848   -0.927589  0.00145849
           9    -0.91932    -0.92667  0.00155917
          10      -0.931   -0.927103  0.00146215
          11   -0.927704   -0.927157  0.00133025
          12   -0.931452   -0.927515  0.00126662
          13   -0.923264   -0.927188  0.00121067
          14   -0.927332   -0.927199  0.00112423
          15   -0.928464   -0.927283  0.00105245
          16   -0.928716   -0.927372 0.000990472
          17   -0.928312   -0.927428 0.000933749
          18   -0.929412   -0.927538 0.000888358
          19    -0.92476   -0.927392 0.000853549
          20   -0.931344   -0.927589 0.000833433
