#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.042674   -0.042674           0
           2    0.020178   -0.011248   0.0222215
           3    0.120308    0.032604   0.0387487
           4     0.03673   0.0336355   0.0290753
           5   -0.349906  -0.0430728   0.0724456
           6   -0.172198  -0.0645937   0.0634875
           7    0.306774  -0.0115411   0.0733061
           8   -0.119572   -0.025045   0.0653748
           9    0.083506  -0.0129838   0.0592131
          10   -0.089584  -0.0206438    0.053785
          11    0.123766 -0.00751564   0.0504722
          12   -0.000414 -0.00692383   0.0462697
          13    0.093314 0.000786769   0.0433482
          14     0.01459  0.00177271   0.0402631
          15   -0.269836  -0.0163345    0.041451
          16   -0.109074  -0.0221307   0.0392635
          17   -0.101286  -0.0267869   0.0372289
          18    0.138916  -0.0175812    0.036281
          19    0.063862  -0.0132947   0.0346237
          20    0.047214  -0.0102693   0.0330245
