#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.277431    0.277431           0
           2    0.276631    0.277031 0.000282532
           3    0.278752    0.277605 0.000504871
           4    0.280479    0.278323 0.000728489
           5     0.27615    0.277889  0.00070056
           6    0.279774    0.278203 0.000650436
           7    0.279049    0.278324 0.000568639
           8    0.284335    0.279075 0.000861182
           9    0.278183    0.278976 0.000771182
          10      0.2759    0.278668 0.000752909
          11    0.282596    0.279025  0.00076444
          12    0.279245    0.279044 0.000700956
          13    0.277948    0.278959 0.000652082
          14    0.280019    0.279035 0.000609881
          15    0.280293    0.279119 0.000574956
          16    0.276114    0.278931 0.000568861
          17    0.275067    0.278704 0.000579029
          18    0.275663    0.278535 0.000570972
          19     0.27908    0.278564 0.000541641
          20    0.277685     0.27852 0.000516336
