#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.298717    0.298717           0
           2    0.296537    0.297627 0.000770725
           3    0.304641    0.299965  0.00197695
           4    0.306506      0.3016  0.00205035
           5    0.299515    0.301183  0.00168214
           6    0.297428    0.300557  0.00151376
           7    0.298942    0.300326  0.00131498
           8    0.298385    0.300084  0.00117278
           9    0.302341    0.300335  0.00106896
          10     0.29651    0.299952  0.00102822
          11    0.300755    0.300025 0.000937334
          12    0.302572    0.300237 0.000882934
          13    0.300566    0.300263 0.000815377
          14    0.297906    0.300094  0.00077432
          15    0.295574    0.299793 0.000779139
          16    0.304454    0.300084 0.000783015
          17    0.296942    0.299899 0.000758453
          18    0.301321    0.299978 0.000720419
          19    0.288738    0.299387  0.00089297
          20    0.299529    0.299394  0.00084835
