#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.769008   -0.769008           0
           2   -0.771232    -0.77012 0.000786303
           3   -0.768876   -0.769705 0.000624035
           4   -0.768496   -0.769403 0.000536286
           5   -0.769392   -0.769401 0.000429033
           6   -0.770208   -0.769535 0.000378033
           7   -0.772724   -0.769991 0.000531839
           8    -0.76996   -0.769987 0.000465373
           9   -0.772064   -0.770218 0.000467397
          10   -0.768832   -0.770079 0.000440722
          11   -0.771668   -0.770224 0.000423664
          12   -0.767968   -0.770036 0.000428031
          13   -0.770784   -0.770093 0.000398957
          14   -0.770936   -0.770153 0.000374974
          15   -0.768304    -0.77003 0.000369691
          16   -0.770324   -0.770049 0.000347041
          17   -0.772184   -0.770174 0.000348621
          18   -0.768232   -0.770066 0.000345547
          19    -0.76694   -0.769902 0.000364435
          20   -0.772824   -0.770048  0.00037436
