#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.265928    0.265928           0
           2    0.262228    0.264078  0.00130793
           3    0.272783     0.26698  0.00252465
           4    0.271497    0.268109  0.00213112
           5    0.264273    0.267342  0.00183778
           6     0.26423    0.266823    0.001603
           7      0.2695    0.267206  0.00141888
           8    0.269963     0.26755  0.00128271
           9     0.26782     0.26758  0.00114054
          10    0.269476     0.26777  0.00104212
          11    0.271191    0.268081 0.000992706
          12    0.265626    0.267876 0.000930819
          13    0.266087    0.267739 0.000869335
          14    0.264881    0.267534 0.000830863
          15    0.268578    0.267604 0.000778378
          16    0.266504    0.267535 0.000732761
          17    0.261224    0.267164 0.000778032
          18    0.263226    0.266945  0.00076495
          19    0.269553    0.267083 0.000736899
          20    0.266428     0.26705 0.000700781
