#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   0.0374744   0.0374744           0
           2   0.0352448   0.0363596 0.000788283
           3    0.032826   0.0351817  0.00109594
           4   0.0350024   0.0351369 0.000822872
           5   0.0332436   0.0347582 0.000740313
           6   0.0356016   0.0348988  0.00063013
           7   0.0328532   0.0346066 0.000604084
           8   0.0353532   0.0346999 0.000535735
           9   0.0359004   0.0348333 0.000492535
          10   0.0312716   0.0344771 0.000557377
          11   0.0325392   0.0343009 0.000533823
          12   0.0327844   0.0341746 0.000504075
          13    0.034688   0.0342141 0.000466845
          14   0.0309016   0.0339775   0.0004898
          15   0.0372844   0.0341979 0.000504328
          16    0.032882   0.0341157 0.000479467
          17    0.034264   0.0341244 0.000451342
          18    0.033934   0.0341138 0.000426392
          19   0.0358188   0.0342036 0.000413285
          20   0.0326452   0.0341256 0.000399898
