#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.492091    0.492091           0
           2     0.46002    0.476056   0.0113386
           3    0.489159    0.480423  0.00835813
           4    0.504343    0.486403  0.00813113
           5    0.463534    0.481829  0.00768443
           6    0.508429    0.486263  0.00757533
           7    0.476417    0.484856  0.00662243
           8    0.484277    0.484784  0.00579502
           9    0.488885     0.48524  0.00516901
          10    0.489736    0.485689  0.00467163
          11    0.473806    0.484609  0.00437005
          12    0.480983    0.484307  0.00401631
          13    0.503228    0.485762  0.00396233
          14    0.488381    0.485949  0.00368371
          15    0.479402    0.485513  0.00346389
          16    0.448482    0.483198  0.00394555
          17    0.468407    0.482328  0.00380819
          18    0.494443    0.483001  0.00365562
          19     0.46361    0.481981  0.00360287
          20    0.504917    0.483127  0.00360062
