#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     4.05517     4.05517           0
           2     4.16339     4.10928   0.0382646
           3     4.23797     4.15218   0.0433305
           4     4.06156     4.12952   0.0379609
           5     3.92374     4.08837   0.0477211
           6      3.8503     4.04869   0.0537901
           7     4.04754     4.04852   0.0461061
           8     4.08564     4.05316   0.0405756
           9     4.21922     4.07161    0.040043
          10     3.94863     4.05932   0.0378801
          11      4.1867      4.0709   0.0361631
          12     4.28637     4.08885   0.0373425
          13     4.14767     4.09338    0.034743
          14      3.8831     4.07836   0.0353591
          15     3.98113     4.07188   0.0335907
          16     4.00521     4.06771   0.0317487
          17     4.06641     4.06763   0.0298812
          18     4.20976     4.07553   0.0292458
          19     3.87507     4.06498   0.0295483
          20     3.86558     4.05501   0.0297052
