#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.369463    0.369463           0
           2    0.351699    0.360581  0.00628033
           3    0.366399     0.36252  0.00447631
           4    0.360437       0.362  0.00338739
           5    0.356402     0.36088  0.00288896
           6     0.36337    0.361295  0.00243708
           7    0.345734    0.359072  0.00293243
           8    0.361423    0.359366  0.00258056
           9     0.37444    0.361041  0.00278481
          10    0.363009    0.361238  0.00251328
          11     0.35917     0.36105  0.00229182
          12    0.364164    0.361309  0.00211548
          13    0.363035    0.361442  0.00195691
          14    0.366982    0.361838   0.0018567
          15    0.354722    0.361363   0.0017925
          16    0.367522    0.361748  0.00172129
          17    0.355812    0.361399  0.00165508
          18    0.368151    0.361774  0.00160508
          19    0.354242    0.361378   0.0015688
          20    0.359336    0.361276  0.00149368
