#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.869311   -0.869311           0
           2   -0.871118   -0.870214 0.000638588
           3   -0.866232   -0.868887   0.0011646
           4   -0.876914   -0.870894  0.00194505
           5   -0.873922   -0.871499  0.00164766
           6   -0.871156   -0.871442  0.00137405
           7   -0.873601    -0.87175  0.00121187
           8   -0.867681   -0.871242  0.00116227
           9   -0.867514   -0.870828  0.00110445
          10   -0.866989   -0.870444   0.0010586
          11   -0.874334   -0.870797  0.00101974
          12   -0.868915   -0.870641 0.000946748
          13   -0.873283   -0.870844  0.00089547
          14   -0.878508   -0.871391 0.000984721
          15   -0.871473   -0.871397 0.000919088
          16   -0.871171   -0.871383 0.000861753
          17   -0.874925   -0.871591 0.000835877
          18   -0.869132   -0.871454 0.000800529
          19   -0.871398   -0.871451 0.000758401
          20   -0.869154   -0.871337  0.00072913
