#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.007018    0.007018           0
           2    0.003358    0.005188  0.00129401
           3    0.003468  0.00461467 0.000981499
           4   -0.004714   0.0022825  0.00214968
           5   -0.007344   0.0003572  0.00243371
           6   -0.002866    -0.00018  0.00208654
           7     0.00511 0.000575714  0.00192045
           8    0.001136  0.00064575  0.00168167
           9   -0.000274 0.000543556  0.00149792
          10    0.001786   0.0006678  0.00135327
          11     -0.0068-1.10909e-05  0.00139014
          12    0.005368 0.000437167  0.00134463
          13    0.003028 0.000636462  0.00125588
          14   -0.007448     5.9e-05  0.00129213
          15    0.004996 0.000388133   0.0012472
          16    0.005968 0.000736875  0.00121703
          17   -0.006936 0.000285529  0.00122628
          18    0.000768 0.000312333  0.00115845
          19   -0.003764 9.77895e-05  0.00111717
          20    0.002552   0.0002205  0.00106803
