#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.241155    0.241155           0
           2    0.239571    0.240363 0.000559917
           3    0.244988    0.241905  0.00131296
           4    0.239324    0.241259  0.00113217
           5    0.242285    0.241464 0.000924119
           6    0.239652    0.241162 0.000817957
           7    0.245138     0.24173 0.000876362
           8    0.240859    0.241621 0.000773553
           9    0.244142    0.241901 0.000736542
          10     0.23696    0.241407 0.000811895
          11    0.239196    0.241206  0.00076256
          12    0.237036    0.240859 0.000774169
          13    0.238207    0.240655 0.000740999
          14    0.242002    0.240751 0.000694293
          15    0.238241    0.240584 0.000667876
          16    0.241933    0.240668 0.000631435
          17    0.245859    0.240973 0.000664019
          18     0.23798    0.240807 0.000647621
          19    0.243879    0.240969 0.000633394
          20    0.243013    0.241071 0.000609918
