#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     89.4543     89.4543           0
           2     90.3991     89.9267    0.334043
           3     90.2777     90.0437    0.242319
           4     88.1174     89.5621    0.454932
           5     90.4136     89.7324    0.394537
           6     90.7552     89.9029    0.363748
           7     89.6598     89.8682    0.313437
           8     91.6568     90.0918      0.3449
           9     89.5327     90.0296     0.31212
          10     91.7931      90.206    0.326953
          11       89.74     90.1636    0.299962
          12     88.8914     90.0576    0.293103
          13     88.5449     89.9412    0.292744
          14     91.9407     90.0841    0.304685
          15     88.5505     89.9818    0.301039
          16     90.6849     90.0258    0.285413
          17     88.5471     89.9388    0.281565
          18     91.7971      90.042    0.284221
          19     92.9712     90.1962     0.30825
          20     90.9619     90.2345    0.295206
