#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.298803    0.298803           0
           2    0.304069    0.301436  0.00186187
           3    0.310298     0.30439  0.00271251
           4    0.306721    0.304972  0.00209604
           5    0.301312     0.30424  0.00180012
           6    0.302599    0.303967  0.00152076
           7    0.299745    0.303364  0.00141808
           8    0.300349    0.302987  0.00128993
           9    0.302084    0.302886   0.0011505
          10    0.303851    0.302983  0.00103948
          11     0.30593    0.303251 0.000978899
          12    0.302108    0.303156 0.000901947
          13    0.303689    0.303197   0.0008335
          14    0.301037    0.303042 0.000788111
          15    0.301963     0.30297 0.000738848
          16    0.312343    0.303556 0.000895259
          17    0.302615    0.303501 0.000844306
          18    0.304297    0.303545 0.000798559
          19    0.290383    0.302852  0.00101338
          20    0.304546    0.302937 0.000966243
