#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.594176   -0.594176           0
           2   -0.596064    -0.59512 0.000667509
           3   -0.594132   -0.594791  0.00051994
           4   -0.593232   -0.594401 0.000515698
           5   -0.593864   -0.594294 0.000423595
           6   -0.595464   -0.594489 0.000395367
           7   -0.596356   -0.594755 0.000419332
           8   -0.594632    -0.59474   0.0003672
           9   -0.591112   -0.594337 0.000500979
          10   -0.592992   -0.594202 0.000468585
          11   -0.596776   -0.594436 0.000480861
          12    -0.59538   -0.594515 0.000447173
          13   -0.595004   -0.594553 0.000414354
          14   -0.594476   -0.594547 0.000384793
          15   -0.591764   -0.594362 0.000401389
          16   -0.596896    -0.59452 0.000406357
          17   -0.595436   -0.594574 0.000386009
          18     -0.5944   -0.594564 0.000364685
          19   -0.593196   -0.594492 0.000352529
          20   -0.596856    -0.59461 0.000354161
