#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     32.2986     32.2986           0
           2     30.9874      31.643    0.463581
           3     28.9427     30.7429    0.797264
           4     31.4261     30.9137    0.615972
           5     31.1341     30.9578    0.494354
           6     31.0281     30.9695    0.412101
           7     29.3793     30.7423    0.411102
           8     28.1675     30.4205    0.469078
           9     28.6855     30.2277    0.454849
          10     28.2806      30.033     0.44911
          11      27.521     29.8046     0.46271
          12     27.1648     29.5846    0.473567
          13     29.7371     29.5964    0.437284
          14     33.3418     29.8639    0.480973
          15     30.9618     29.9371    0.454444
          16     31.9429     30.0625    0.442995
          17     30.6343     30.0961    0.418212
          18     32.0979     30.2073    0.409497
          19     30.6177     30.2289    0.388514
          20     29.8233     30.2086    0.369617
