#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.516129    0.516129           0
           2     0.49274    0.504435  0.00826911
           3    0.532611    0.513827  0.00944448
           4    0.531054    0.518133  0.00800535
           5    0.515703    0.517647  0.00641902
           6    0.528208    0.519408  0.00558529
           7     0.52964    0.520869  0.00497502
           8    0.522262    0.521043  0.00435618
           9    0.522222    0.521174  0.00387413
          10    0.532318    0.522289  0.00364345
          11    0.513765    0.521514  0.00339362
          12    0.504839    0.520124  0.00338336
          13    0.496423    0.518301  0.00358077
          14    0.544312    0.520159  0.00377637
          15    0.492631    0.518324  0.00394541
          16    0.522269     0.51857  0.00370652
          17    0.528094    0.519131  0.00353057
          18    0.543976    0.520511  0.00359413
          19    0.499563    0.519408  0.00357007
          20    0.520725    0.519474  0.00339217
