#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.491486    0.491486           0
           2    0.440116    0.465801    0.018162
           3      0.4057    0.445767   0.0203512
           4    0.385442    0.430686   0.0200887
           5    0.444582    0.433465   0.0162621
           6    0.428738    0.432677   0.0135708
           7    0.399974    0.428005   0.0124103
           8    0.413762    0.426225   0.0109859
           9    0.383598    0.421489   0.0107378
          10    0.361092    0.415449   0.0112349
          11    0.387462    0.412905   0.0104977
          12     0.39772    0.411639  0.00969887
          13    0.421736    0.412416  0.00898384
          14    0.453934    0.415382  0.00881804
          15    0.465208    0.418703  0.00883369
          16    0.462884    0.421465  0.00870246
          17    0.409716    0.420774  0.00821795
          18     0.47637    0.423862  0.00832162
          19    0.437388    0.424574  0.00791403
          20    0.435736    0.425132  0.00753798
