#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.97443     2.97443           0
           2      2.9619     2.96817  0.00443154
           3     3.02245     2.98626   0.0150663
           4     2.95717     2.97899   0.0129364
           5     2.95698     2.97459   0.0110727
           6     3.02477     2.98295    0.011976
           7     3.00191     2.98566   0.0105669
           8     2.95772     2.98217  0.00980628
           9     2.93284     2.97668   0.0101332
          10      2.9907     2.97809  0.00921634
          11     2.98513     2.97873   0.0084007
          12     2.97757     2.97863   0.0077012
          13     2.98649     2.97923  0.00713248
          14      3.0019     2.98085  0.00680429
          15     2.95915     2.97941  0.00650264
          16     2.93474     2.97662  0.00666854
          17     3.00372     2.97821  0.00646409
          18     3.00844     2.97989  0.00631943
          19     2.97671     2.97972  0.00598904
          20     3.02683     2.98208  0.00613531
