#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.550723   -0.550723           0
           2   -0.553766   -0.552245  0.00107605
           3   -0.552649   -0.552379 0.000725752
           4   -0.552905   -0.552511 0.000556099
           5    -0.55116   -0.552241 0.000506277
           6   -0.552963   -0.552361 0.000435988
           7   -0.554114   -0.552612 0.000439758
           8   -0.554429   -0.552839 0.000439595
           9   -0.552036    -0.55275 0.000399696
          10   -0.552338   -0.552708 0.000361835
          11   -0.555183   -0.552933 0.000392675
          12   -0.553424   -0.552974 0.000362076
          13   -0.553197   -0.552991 0.000334631
          14   -0.553879   -0.553055 0.000316683
          15    -0.55075   -0.552901 0.000330762
          16   -0.554325    -0.55299  0.00032183
          17    -0.55453   -0.553081 0.000315395
          18    -0.55425   -0.553146 0.000304494
          19   -0.553554   -0.553167 0.000289226
          20   -0.554742   -0.553246 0.000285283
