#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.269397    0.269397           0
           2    0.269688    0.269543 0.000103095
           3    0.269214    0.269433 0.000112876
           4    0.277225    0.271381  0.00168913
           5    0.268692    0.270843  0.00143434
           6    0.268082    0.270383  0.00126695
           7    0.271126    0.270489   0.0010904
           8    0.268141    0.270196 0.000992822
           9    0.271708    0.270364 0.000896621
          10    0.265856    0.269913 0.000913261
          11    0.270735    0.269988 0.000833287
          12    0.271878    0.270145 0.000778592
          13     0.27094    0.270206 0.000721098
          14    0.269799    0.270177 0.000670177
          15    0.268653    0.270076  0.00063316
          16    0.271792    0.270183  0.00060261
          17    0.267662    0.270035 0.000585123
          18    0.271445    0.270113 0.000557836
          19    0.264909    0.269839 0.000591906
          20    0.270727    0.269883 0.000563972
