#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.591108   -0.591108           0
           2   -0.592416   -0.591762 0.000462448
           3   -0.591564   -0.591696 0.000312973
           4   -0.587924   -0.590753 0.000849726
           5   -0.592376   -0.591078 0.000739185
           6   -0.591644   -0.591172 0.000621986
           7   -0.591588   -0.591231 0.000535962
           8    -0.59082    -0.59118 0.000471428
           9   -0.591256   -0.591188 0.000419123
          10   -0.589132   -0.590983 0.000424675
          11   -0.591416   -0.591022  0.00038789
          12   -0.590576   -0.590985 0.000357343
          13   -0.593208   -0.591156 0.000368505
          14   -0.591256   -0.591163 0.000342253
          15   -0.590696   -0.591132  0.00032085
          16   -0.592776   -0.591235 0.000316822
          17    -0.59286    -0.59133 0.000312277
          18   -0.591792   -0.591356 0.000295979
          19   -0.592588   -0.591421 0.000287417
          20   -0.592448   -0.591472 0.000277596
