#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.84       -0.84           0
           2       -0.92       -0.88   0.0282843
           3       -0.92   -0.893333   0.0217732
           4       -0.92        -0.9   0.0173205
           5       -0.92      -0.904   0.0143108
           6       -0.92   -0.906667   0.0121716
           7       -0.92   -0.908571   0.0105808
           8       -0.84        -0.9   0.0122474
           9       -0.84   -0.893333   0.0125708
          10       -0.84      -0.888   0.0123935
          11       -0.92   -0.890909   0.0116033
          12       -0.92   -0.893333   0.0108866
          13       -0.92   -0.895385   0.0102406
          14       -0.92   -0.897143  0.00965891
          15       -0.92   -0.898667  0.00913439
          16       -0.92        -0.9  0.00866025
          17       -0.84   -0.896471  0.00884081
          18       -0.92   -0.897778  0.00844574
          19       -0.92   -0.898947  0.00808181
          20       -0.92        -0.9  0.00774597
          21       -0.92   -0.900952  0.00743543
          22       -0.92   -0.901818  0.00714769
          23       -0.92   -0.902609  0.00688049
          24       -0.92   -0.903333  0.00663185
          25       -0.92      -0.904      0.0064
          26       -0.92   -0.904615  0.00618336
          27       -0.92   -0.905185  0.00598054
          28       -0.92   -0.905714  0.00579031
          29       -0.92   -0.906207  0.00561156
          30       -0.92   -0.906667  0.00544331
          31       -0.92   -0.907097  0.00528469
          32       -0.92     -0.9075   0.0051349
          33       -0.92   -0.907879  0.00499325
          34       -0.92   -0.908235   0.0048591
          35       -0.92   -0.908571  0.00473188
          36       -0.84   -0.906667  0.00496904
          37       -0.76   -0.902703  0.00621796
          38       -0.84   -0.901053  0.00626945
          39       -0.84   -0.899487  0.00630111
          40       -0.84      -0.898  0.00631664
          41       -0.84   -0.896585    0.006319
          42       -0.92   -0.897143  0.00619309
          43       -0.92   -0.897674  0.00607184
          44       -0.92   -0.898182    0.005955
          45       -0.84   -0.896889  0.00596138
          46       -0.84   -0.895652  0.00595868
          47       -0.92    -0.89617  0.00585438
          48       -0.92   -0.896667  0.00575342
          49       -0.92   -0.897143  0.00565568
          50       -0.92     -0.8976  0.00556101
          51       -0.92   -0.898039  0.00546929
          52       -0.92   -0.898462  0.00538039
          53       -0.92   -0.898868   0.0052942
          54       -0.92   -0.899259   0.0052106
          55       -0.92   -0.899636  0.00512949
          56       -0.84   -0.898571  0.00514725
          57       -0.84   -0.897544   0.0051585
          58       -0.76   -0.895172  0.00558813
          59       -0.76   -0.892881  0.00594454
          60       -0.84      -0.892  0.00591044
          61       -0.84   -0.891148   0.0058747
          62       -0.84   -0.890323  0.00583759
          63       -0.92   -0.890794   0.0057639
          64       -0.92    -0.89125  0.00569188
          65       -0.92   -0.891692  0.00562147
          66       -0.92   -0.892121  0.00555263
          67       -0.92   -0.892537  0.00548533
          68          -1   -0.894118  0.00562771
          69       -0.92   -0.894493  0.00555863
          70       -0.92   -0.894857  0.00549115
          71       -0.92   -0.895211  0.00542522
          72       -0.92   -0.895556  0.00536078
          73       -0.84   -0.894795  0.00534109
          74       -0.92   -0.895135  0.00527977
          75       -0.92   -0.895467  0.00521977
          76       -0.92   -0.895789  0.00516106
          77       -0.92   -0.896104   0.0051036
          78       -0.92    -0.89641  0.00504736
          79       -0.92   -0.896709  0.00499229
          80       -0.92      -0.897  0.00493837
          81       -0.92   -0.897284  0.00488556
          82       -0.92   -0.897561  0.00483383
          83       -0.92   -0.897831  0.00478314
          84       -0.92   -0.898095  0.00473348
          85       -0.92   -0.898353   0.0046848
          86       -0.92   -0.898605  0.00463708
          87       -0.92   -0.898851   0.0045903
          88       -0.92   -0.899091  0.00454442
          89       -0.92   -0.899326  0.00449943
          90       -0.76   -0.897778  0.00470822
          91       -0.68   -0.895385  0.00522945
          92       -0.76   -0.893913  0.00537567
          93       -0.76   -0.892473  0.00550734
          94       -0.76   -0.891064  0.00562618
          95       -0.76   -0.889684  0.00573361
          96       -0.84   -0.889167   0.0056972
          97       -0.84    -0.88866  0.00566097
          98       -0.84   -0.888163  0.00562493
          99       -0.76   -0.886869  0.00571515
         100       -0.76     -0.8856   0.0057971
         101       -0.84   -0.885149  0.00575726
         102       -0.84   -0.884706  0.00571781
         103       -0.84   -0.884272  0.00567874
         104       -0.84   -0.883846  0.00564007
         105       -0.84   -0.883429   0.0056018
         106       -0.84   -0.883019  0.00556391
         107       -0.84   -0.882617  0.00552642
         108       -0.84   -0.882222  0.00548932
         109       -0.84   -0.881835  0.00545261
         110       -0.92   -0.882182  0.00541406
         111       -0.92   -0.882523    0.005376
         112       -0.92   -0.882857   0.0053384
         113       -0.84   -0.882478  0.00530462
         114       -0.84   -0.882105  0.00527115
         115       -0.92   -0.882435  0.00523561
         116       -0.92   -0.882759  0.00520048
         117       -0.92   -0.883077  0.00516576
         118       -0.92    -0.88339  0.00513145
         119       -0.92   -0.883697  0.00509755
         120       -0.92      -0.884  0.00506403
         121       -0.92   -0.884298  0.00503092
         122       -0.92    -0.88459  0.00499818
         123       -0.92   -0.884878  0.00496583
         124       -0.92   -0.885161  0.00493385
         125       -0.92    -0.88544  0.00490225
         126       -0.92   -0.885714  0.00487101
         127       -0.84   -0.885354  0.00484594
         128       -0.84      -0.885  0.00482102
         129       -0.76   -0.884031  0.00488005
         130       -0.84   -0.883692  0.00485425
         131       -0.92   -0.883969   0.0048251
         132       -0.92   -0.884242  0.00479626
         133       -0.92   -0.884511  0.00476773
         134       -0.92   -0.884776   0.0047395
         135       -0.92   -0.885037  0.00471157
         136       -0.92   -0.885294  0.00468393
         137       -0.92   -0.885547  0.00465659
         138       -0.92   -0.885797  0.00462953
         139       -0.92   -0.886043  0.00460276
         140       -0.92   -0.886286  0.00457627
         141       -0.92   -0.886525  0.00455006
         142       -0.92   -0.886761  0.00452412
         143       -0.92   -0.886993  0.00449845
         144       -0.92   -0.887222  0.00447305
         145       -0.92   -0.887448  0.00444791
         146       -0.92   -0.887671  0.00442303
         147       -0.92   -0.887891   0.0043984
         148       -0.92   -0.888108  0.00437403
         149       -0.92   -0.888322  0.00434991
         150       -0.92   -0.888533  0.00432603
         151       -0.92   -0.888742   0.0043024
         152       -0.92   -0.888947  0.00427901
         153       -0.92    -0.88915  0.00425585
         154       -0.92   -0.889351  0.00423292
         155       -0.84   -0.889032  0.00421757
         156       -0.84   -0.888718  0.00420223
         157       -0.84   -0.888408  0.00418691
         158       -0.92   -0.888608  0.00416518
         159       -0.92   -0.888805  0.00414366
         160       -0.92      -0.889  0.00412235
         161       -0.92   -0.889193  0.00410124
         162       -0.92   -0.889383  0.00408033
         163       -0.92   -0.889571  0.00405962
         164       -0.84   -0.889268   0.0040461
         165       -0.84    -0.88897  0.00403258
         166       -0.92   -0.889157  0.00401262
         167       -0.92   -0.889341  0.00399284
         168       -0.92   -0.889524  0.00397324
         169       -0.92   -0.889704  0.00395382
         170       -0.92   -0.889882  0.00393458
         171       -0.92   -0.890058  0.00391551
         172       -0.92   -0.890233  0.00389661
         173       -0.92   -0.890405  0.00387788
         174       -0.92   -0.890575  0.00385932
         175       -0.92   -0.890743  0.00384093
         176       -0.92   -0.890909   0.0038227
         177       -0.92   -0.891073  0.00380464
         178       -0.92   -0.891236  0.00378673
         179       -0.92   -0.891397  0.00376899
         180       -0.92   -0.891556   0.0037514
         181       -0.92   -0.891713  0.00373396
         182       -0.92   -0.891868  0.00371668
         183       -0.92   -0.892022  0.00369955
         184       -0.92   -0.892174  0.00368256
         185       -0.92   -0.892324  0.00366573
         186       -0.92   -0.892473  0.00364904
         187       -0.84   -0.892193   0.0036403
         188       -0.92    -0.89234  0.00362394
         189       -0.84   -0.892063  0.00361533
         190       -0.92   -0.892211  0.00359929
         191       -0.92   -0.892356  0.00358339
         192       -0.92     -0.8925  0.00356761
         193       -0.92   -0.892642  0.00355197
         194       -0.92   -0.892784  0.00353646
         195       -0.92   -0.892923  0.00352108
         196       -0.92   -0.893061  0.00350582
         197       -0.84   -0.892792  0.00349836
         198       -0.92   -0.892929  0.00348339
         199       -0.92   -0.893065  0.00346854
         200       -0.84     -0.8928  0.00346133
         201       -0.84   -0.892537  0.00345406
         202       -0.84   -0.892277  0.00344674
         203       -0.92   -0.892414  0.00343247
         204       -0.92   -0.892549   0.0034183
         205       -0.84   -0.892293  0.00341123
         206       -0.84   -0.892039   0.0034041
         207       -0.84   -0.891787  0.00339692
         208       -0.84   -0.891538  0.00338971
         209       -0.84   -0.891292  0.00338244
         210       -0.84   -0.891048  0.00337514
         211       -0.84   -0.890806  0.00336781
         212       -0.84   -0.890566  0.00336044
         213       -0.84   -0.890329  0.00335304
         214       -0.84   -0.890093  0.00334561
         215       -0.76   -0.889488  0.00338432
         216       -0.84   -0.889259   0.0033764
         217       -0.84   -0.889032  0.00336846
         218       -0.84   -0.888807  0.00336051
         219       -0.84   -0.888584  0.00335255
         220       -0.76      -0.888  0.00338787
         221       -0.84   -0.887783   0.0033795
         222       -0.84   -0.887568  0.00337112
         223       -0.92   -0.887713  0.00335914
         224       -0.84     -0.8875  0.00335089
         225       -0.92   -0.887644  0.00333911
         226       -0.92   -0.887788   0.0033274
         227       -0.92    -0.88793  0.00331577
         228       -0.92    -0.88807  0.00330421
         229       -0.92    -0.88821  0.00329272
         230       -0.92   -0.888348   0.0032813
         231       -0.92   -0.888485  0.00326996
         232       -0.92   -0.888621  0.00325869
         233       -0.92   -0.888755  0.00324748
         234       -0.92   -0.888889  0.00323635
         235       -0.92   -0.889021  0.00322528
         236       -0.92   -0.889153  0.00321429
         237       -0.92   -0.889283  0.00320336
