#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.508104    0.508104           0
           2    0.497026    0.502565  0.00391649
           3     0.52961     0.51158  0.00781005
           4      0.5343     0.51726  0.00764901
           5    0.532901    0.520388  0.00672852
           6    0.552816    0.525793  0.00746872
           7    0.536762     0.52736  0.00656408
           8    0.517076    0.526075  0.00586809
           9     0.53497    0.527063  0.00529867
          10    0.552118    0.529568  0.00532834
          11    0.515415    0.528282  0.00499689
          12    0.547289    0.529866  0.00482499
          13    0.521041    0.529187  0.00450133
          14    0.541461    0.530064  0.00426433
          15    0.521873    0.529518  0.00401484
          16    0.511288    0.528378  0.00392224
          17    0.517378    0.527731  0.00374451
          18    0.546559    0.528777  0.00367967
          19    0.522337    0.528438  0.00350159
          20      0.5192    0.527976  0.00335684
