#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.563914    0.563914           0
           2     0.52064    0.542277   0.0152997
           3    0.496748    0.527101   0.0160494
           4    0.434216     0.50388   0.0234373
           5     0.44606    0.492316   0.0214134
           6    0.476686    0.489711   0.0180023
           7     0.46648    0.486392   0.0157335
           8    0.486234    0.486372   0.0137668
           9    0.462652    0.483737   0.0124869
          10    0.420464    0.477409   0.0127408
          11      0.3847    0.468981   0.0140972
          12    0.469434    0.469019   0.0129225
          13    0.521534    0.473059    0.012544
          14    0.520702    0.476462   0.0121008
          15    0.500644    0.478074   0.0114009
          16     0.41649    0.474225   0.0113195
          17     0.49783    0.475613   0.0107384
          18     0.49192    0.476519     0.01018
          19    0.554912    0.480645   0.0104469
          20     0.50438    0.481832  0.00999176
